id_cliente;genero;idade;continente;pais;estado
927628;Female;68;Europe;United Kingdom;South Lakeland
927935;Female;28;Europe;United Kingdom;Stroud
927986;Female;68;Europe;United Kingdom;Colchester
928030;Female;84;Europe;United Kingdom;Stroud
928049;Male;80;Europe;United Kingdom;Powys
928518;Female;45;Europe;United Kingdom;Orkney Islands
928520;Male;66;Europe;United Kingdom;West Lindsey
929066;Male;30;Europe;United Kingdom;Suffolk
929286;Female;59;Europe;United Kingdom;Hereford
929301;Female;87;Europe;United Kingdom;Stratford-on-Avon
929346;Female;67;Europe;United Kingdom;Leeds
929466;Male;34;Europe;United Kingdom;West Oxfordshire
929470;Male;33;Europe;United Kingdom;Redcar & Cleveland
929502;Male;52;Europe;United Kingdom;Bedford
929598;Female;83;Europe;United Kingdom;Shropshire
929665;Male;58;Europe;United Kingdom;Rother
929820;Male;38;Europe;United Kingdom;Argyllshire
930053;Female;67;Europe;United Kingdom;Exeter
930304;Female;77;Europe;United Kingdom;Derbyshire Dales
930700;Female;49;Europe;United Kingdom;Shropshire
930705;Female;26;Europe;United Kingdom;Dumfriesshire
930763;Female;75;Europe;United Kingdom;East Riding of Yorkshire
930792;Female;34;Europe;United Kingdom;Isle of Man
930820;Male;49;Europe;United Kingdom;Swindon
930923;Male;23;Europe;United Kingdom;Charnwood
931321;Female;53;Europe;United Kingdom;Derbyshire Dales
931433;Female;48;Europe;United Kingdom;Wiltshire
931500;Male;46;Europe;United Kingdom;Gravesham
931597;Female;80;Europe;United Kingdom;Moray
931801;Male;79;Europe;United Kingdom;Wiltshire
931863;Female;64;Europe;United Kingdom;Liverpool
931892;Female;37;Europe;United Kingdom;Hereford
931900;Female;57;Europe;United Kingdom;Suffolk Coastal
931915;Female;88;Europe;United Kingdom;Somerset
931956;Female;49;Europe;United Kingdom;Waverley
931973;Male;85;Europe;United Kingdom;Wolverhampton
932027;Female;30;Europe;United Kingdom;Aylesbury Vale
932534;Female;38;Europe;United Kingdom;Bassetlaw
932593;Female;32;Europe;United Kingdom;Pembrokeshire
932629;Male;47;Europe;United Kingdom;Highland
932718;Female;79;Europe;United Kingdom;Fife
932748;Male;29;Europe;United Kingdom;Merton
933086;Male;86;Europe;United Kingdom;Shropshire
933168;Male;31;Europe;United Kingdom;West Dorset
933241;Female;49;Europe;United Kingdom;Stratford-on-Avon
933344;Female;67;Europe;United Kingdom;Aylesbury Vale
933569;Male;52;Europe;United Kingdom;Sevenoaks
933819;Male;26;Europe;United Kingdom;Allerdale
934161;Female;50;Europe;United Kingdom;Bolton
934172;Male;74;Europe;United Kingdom;Perth and Kinross
934508;Female;85;Europe;United Kingdom;Highland
934517;Male;84;Europe;United Kingdom;East Riding of Yorkshire
934744;Female;44;Europe;United Kingdom;West Dorset
934781;Female;85;Europe;United Kingdom;Lincoln
935047;Male;72;Europe;United Kingdom;Exeter
935197;Female;35;Europe;United Kingdom;Selby
935211;Male;44;Europe;United Kingdom;Cornwall
935232;Male;90;Europe;United Kingdom;Berkshire
935406;Female;24;Europe;United Kingdom;Copeland
935754;Male;38;Europe;United Kingdom;Scottish Borders
936889;Female;86;Europe;United Kingdom;Aberdeenshire
937006;Female;37;Europe;United Kingdom;Chelmsford
937300;Male;37;Europe;United Kingdom;South Kesteven
937542;Female;88;Europe;United Kingdom;Argyllshire
937722;Male;71;Europe;United Kingdom;Cheshire East
937795;Male;64;Europe;United Kingdom;South Lakeland
937800;Male;58;Europe;United Kingdom;Doncaster
937947;Male;89;Europe;United Kingdom;Edinburgh
938069;Female;44;Europe;United Kingdom;Gwynedd
938219;Female;37;Europe;United Kingdom;Winchester
938399;Male;24;Europe;United Kingdom;Falkirk
938461;Male;73;Europe;United Kingdom;Llandrindod Wells
938615;Male;69;Europe;United Kingdom;Powys
938709;Female;43;Europe;United Kingdom;Boston
938788;Female;88;Europe;United Kingdom;Stratford-on-Avon
938793;Male;83;Europe;United Kingdom;County Durham
938948;Male;48;Europe;United Kingdom;Mid Suffolk
938993;Female;59;Europe;United Kingdom;Aberdeenshire
938994;Male;76;Europe;United Kingdom;South Lanarkshire
939019;Male;65;Europe;United Kingdom;Wandsworth
939116;Male;68;Europe;United Kingdom;West Dunbartonshire
939181;Male;78;Europe;United Kingdom;Erewash
939188;Male;68;Europe;United Kingdom;Waverley
939443;Female;72;Europe;United Kingdom;Dumfriesshire
939473;Male;24;Europe;United Kingdom;Babergh
939504;Female;69;Europe;United Kingdom;Mid Suffolk
939532;Male;81;Europe;United Kingdom;South Hams
939738;Male;65;Europe;United Kingdom;Shropshire
939874;Male;89;Europe;United Kingdom;Scottish Borders
939948;Female;78;Europe;United Kingdom;Wigan
939953;Female;65;Europe;United Kingdom;Wiltshire
940026;Male;84;Europe;United Kingdom;South Ayrshire
940049;Male;80;Europe;United Kingdom;Tewkesbury
940066;Male;58;Europe;United Kingdom;Rotherham
940086;Male;81;Europe;United Kingdom;Isle of Wight
940096;Male;26;Europe;United Kingdom;Somerset
940282;Male;50;Europe;United Kingdom;Cornwall
940321;Male;25;Europe;United Kingdom;Chelmsford
940688;Female;44;Europe;United Kingdom;Norfolk
940846;Female;56;Europe;United Kingdom;Exeter
941468;Female;67;Europe;United Kingdom;Llandrindod Wells
941706;Male;32;Europe;United Kingdom;Denbighshire
941746;Male;83;Europe;United Kingdom;Argyllshire
941899;Female;54;Europe;United Kingdom;Highland
942659;Female;56;Europe;United Kingdom;Suffolk
942807;Male;69;Europe;United Kingdom;Cotswold
942817;Male;43;Europe;United Kingdom;Highland
943143;Male;70;Europe;United Kingdom;Argyllshire
943159;Female;42;Europe;United Kingdom;Doncaster
943160;Male;49;Europe;United Kingdom;Carmarthenshire
943293;Male;70;Europe;United Kingdom;East Riding of Yorkshire
943470;Male;55;Europe;United Kingdom;Derbyshire Dales
943859;Male;41;Europe;United Kingdom;Tamworth
943874;Male;86;Europe;United Kingdom;Argyllshire
943913;Female;33;Europe;United Kingdom;Cornwall
944154;Male;86;Europe;United Kingdom;Orkney Islands
944448;Male;83;Europe;United Kingdom;South Oxfordshire
944687;Male;34;Europe;United Kingdom;Tewkesbury
945002;Male;84;Europe;United Kingdom;Hereford
945011;Female;69;Europe;United Kingdom;Powys
945228;Female;33;Europe;United Kingdom;Somerset
945655;Male;67;Europe;United Kingdom;Worcester
945725;Male;34;Europe;United Kingdom;Rutland
945756;Female;61;Europe;United Kingdom;Argyllshire
945833;Female;30;Europe;United Kingdom;Dumfriesshire
945870;Male;68;Europe;United Kingdom;York
945880;Female;62;Europe;United Kingdom;East Riding of Yorkshire
946241;Female;75;Europe;United Kingdom;East Riding of Yorkshire
946719;Male;52;Europe;United Kingdom;Hampshire
946737;Male;35;Europe;United Kingdom;South Kesteven
946857;Male;65;Europe;United Kingdom;Llandrindod Wells
947510;Female;72;Europe;United Kingdom;East Northamptonshire
947703;Male;35;Europe;United Kingdom;Worcester
947758;Female;47;Europe;United Kingdom;Winchester
947842;Male;41;Europe;United Kingdom;North Yorkshire
947891;Male;37;Europe;United Kingdom;Rugby
947963;Female;34;Europe;United Kingdom;Somerset
947995;Female;75;Europe;United Kingdom;Stirling
948175;Female;81;Europe;United Kingdom;Highland
948305;Female;69;Europe;United Kingdom;Norfolk
948382;Male;39;Europe;United Kingdom;Kennet
948656;Female;27;Europe;United Kingdom;Highland
948795;Male;50;Europe;United Kingdom;Winchester
948832;Male;44;Europe;United Kingdom;North Kesteven
948844;Female;79;Europe;United Kingdom;Exeter
948846;Female;36;Europe;United Kingdom;Comhairle nan Eilean Siar
949054;Female;53;Europe;United Kingdom;Doncaster
949089;Female;73;Europe;United Kingdom;Walsall
949166;Female;24;Europe;United Kingdom;Knowsley
949246;Female;70;Europe;United Kingdom;Highland
949330;Male;88;Europe;United Kingdom;South Somerset
949426;Male;43;Europe;United Kingdom;Llandrindod Wells
949448;Male;80;Europe;United Kingdom;Wiltshire
949516;Female;73;Europe;United Kingdom;Exeter
949539;Male;26;Europe;United Kingdom;Leicester
949636;Female;48;Europe;United Kingdom;Mid Devon
949774;Male;35;Europe;United Kingdom;Worcester
950191;Female;90;Europe;United Kingdom;Somerset
950408;Female;90;Europe;United Kingdom;Lancaster
950664;Female;24;Europe;United Kingdom;North Lincolnshire
950698;Male;28;Europe;United Kingdom;South Norfolk
950923;Female;68;Europe;United Kingdom;Aberdeen
951172;Male;42;Europe;United Kingdom;Tewkesbury
951318;Male;30;Europe;United Kingdom;Highland
951613;Male;63;Europe;United Kingdom;Welwyn Hatfield
951740;Female;39;Europe;United Kingdom;Orkney Islands
951987;Male;62;Europe;United Kingdom;Kirkcudbrightshire
952285;Female;28;Europe;United Kingdom;Leicester
952345;Male;77;Europe;United Kingdom;Falkirk
952730;Male;84;Europe;United Kingdom;Staffordshire
952747;Male;37;Europe;United Kingdom;Carlisle
952924;Female;69;Europe;United Kingdom;Cornwall
953421;Female;48;Europe;United Kingdom;Cheshire West and Chester
953489;Male;87;Europe;United Kingdom;Angus
953759;Female;30;Europe;United Kingdom;Somerset
953917;Female;70;Europe;United Kingdom;Highland
953947;Female;40;Europe;United Kingdom;Leicester
953998;Male;43;Europe;United Kingdom;Highland
954452;Female;86;Europe;United Kingdom;Cheshire West and Chester
954536;Female;41;Europe;United Kingdom;Argyllshire
954712;Female;90;Europe;United Kingdom;Hillingdon
954784;Female;80;Europe;United Kingdom;Argyllshire
955170;Female;60;Europe;United Kingdom;Cornwall
955336;Female;47;Europe;United Kingdom;Cotswold
955344;Female;38;Europe;United Kingdom;West Norfolk
955962;Male;41;Europe;United Kingdom;Babergh
956167;Male;57;Europe;United Kingdom;Kirklees
956262;Male;83;Europe;United Kingdom;North Yorkshire
956441;Male;68;Europe;United Kingdom;Cheshire West and Chester
956493;Male;82;Europe;United Kingdom;County Durham
956527;Male;80;Europe;United Kingdom;Highland
956614;Male;36;Europe;United Kingdom;Cotswold
956648;Male;58;Europe;United Kingdom;New Forest
956656;Female;60;Europe;United Kingdom;Swansea
956943;Male;47;Europe;United Kingdom;Perth and Kinross
957450;Female;41;Europe;United Kingdom;Llandrindod Wells
957677;Male;69;Europe;United Kingdom;Craven
957745;Female;31;Europe;United Kingdom;Shetland
957765;Male;28;Europe;United Kingdom;Wiltshire
957784;Female;26;Europe;United Kingdom;County Durham
957843;Male;88;Europe;United Kingdom;Shropshire
957867;Female;79;Europe;United Kingdom;Somerset
958193;Male;68;Europe;United Kingdom;Suffolk
958207;Female;54;Europe;United Kingdom;Aberdeen
958319;Male;35;Europe;United Kingdom;Camden
959017;Male;43;Europe;United Kingdom;Cheshire East
959092;Male;72;Europe;United Kingdom;Bristol
959269;Female;62;Europe;United Kingdom;North Somerset
959331;Male;43;Europe;United Kingdom;Bristol
959700;Male;73;Europe;United Kingdom;Suffolk
959948;Male;84;Europe;United Kingdom;Carmarthenshire
960551;Female;25;Europe;United Kingdom;Teignbridge
960594;Male;37;Europe;United Kingdom;Shropshire
960606;Female;87;Europe;United Kingdom;Melton
960618;Female;33;Europe;United Kingdom;West Dunbartonshire
960742;Male;68;Europe;United Kingdom;Exeter
960767;Male;26;Europe;United Kingdom;North Dorset
961200;Male;80;Europe;United Kingdom;Conwy
961239;Male;81;Europe;United Kingdom;Somerset
961452;Male;64;Europe;United Kingdom;Hereford
961647;Female;59;Europe;United Kingdom;Aberdeenshire
961650;Male;27;Europe;United Kingdom;Highland
961728;Male;48;Europe;United Kingdom;Northumberland
961770;Female;50;Europe;United Kingdom;South Norfolk
961833;Male;30;Europe;United Kingdom;Suffolk Coastal
961894;Female;78;Europe;United Kingdom;Enfield
961929;Male;51;Europe;United Kingdom;North Yorkshire
962009;Male;33;Europe;United Kingdom;Angus
962079;Female;89;Europe;United Kingdom;Edinburgh
962156;Male;54;Europe;United Kingdom;Redcar & Cleveland
962434;Male;46;Europe;United Kingdom;Aylesbury Vale
962529;Female;63;Europe;United Kingdom;Kent
962533;Female;40;Europe;United Kingdom;Suffolk
962575;Male;80;Europe;United Kingdom;Colchester
962587;Female;72;Europe;United Kingdom;Scottish Borders
963082;Male;77;Europe;United Kingdom;Glasgow
963697;Male;82;Europe;United Kingdom;Argyllshire
963780;Male;45;Europe;United Kingdom;Highland
963812;Female;88;Europe;United Kingdom;Braintree
963994;Female;76;Europe;United Kingdom;Highland
964064;Female;54;Europe;United Kingdom;Chichester
964137;Male;59;Europe;United Kingdom;Cotswold
964158;Male;56;Europe;United Kingdom;North Hertfordshire
964193;Female;70;Europe;United Kingdom;Shropshire
964222;Male;42;Europe;United Kingdom;Hereford
964578;Male;25;Europe;United Kingdom;Enfield
964629;Female;52;Europe;United Kingdom;Cotswold
965133;Male;79;Europe;United Kingdom;Berkshire
965207;Male;28;Europe;United Kingdom;Conwy
965344;Male;80;Europe;United Kingdom;Argyllshire
966133;Female;62;Europe;United Kingdom;East Lothian
966218;Male;44;Europe;United Kingdom;North Ayrshire
966331;Female;88;Europe;United Kingdom;Hampshire
966543;Male;46;Europe;United Kingdom;Gwynedd
966659;Male;48;Europe;United Kingdom;Angus
966867;Male;72;Europe;United Kingdom;Gwynedd
967034;Female;46;Europe;United Kingdom;South Lanarkshire
967098;Female;24;Europe;United Kingdom;Cornwall
967309;Female;68;Europe;United Kingdom;Kennet
967557;Male;85;Europe;United Kingdom;Renfrewshire
967597;Male;33;Europe;United Kingdom;Perth and Kinross
968226;Female;85;Europe;United Kingdom;Argyllshire
968337;Female;63;Europe;United Kingdom;Scottish Borders
968344;Male;66;Europe;United Kingdom;Bolsover
968433;Male;75;Europe;United Kingdom;Shropshire
968554;Female;43;Europe;United Kingdom;Cheshire West and Chester
968940;Female;89;Europe;United Kingdom;Cornwall
968993;Male;40;Europe;United Kingdom;Pembrokeshire
969093;Male;33;Europe;United Kingdom;Winchester
969384;Female;46;Europe;United Kingdom;Leicester
969428;Male;62;Europe;United Kingdom;Pembrokeshire
969463;Female;67;Europe;United Kingdom;North Yorkshire
969490;Male;51;Europe;United Kingdom;Hampshire
969679;Male;29;Europe;United Kingdom;Eden
969762;Female;66;Europe;United Kingdom;Orkney Islands
969766;Male;27;Europe;United Kingdom;Shropshire
970157;Male;87;Europe;United Kingdom;Argyllshire
970316;Female;60;Europe;United Kingdom;Bedford
970441;Female;69;Europe;United Kingdom;Isle of Man
970480;Male;54;Europe;United Kingdom;South Oxfordshire
970585;Female;71;Europe;United Kingdom;Uttlesford
971022;Female;67;Europe;United Kingdom;Mid Sussex
971117;Female;50;Europe;United Kingdom;Rushcliffe
971149;Male;47;Europe;United Kingdom;Eden
971338;Female;78;Europe;United Kingdom;Aberdeenshire
971427;Male;31;Europe;United Kingdom;Aberdeenshire
971666;Female;33;Europe;United Kingdom;Cornwall
971716;Female;54;Europe;United Kingdom;Wiltshire
971822;Male;40;Europe;United Kingdom;Vale of White Horse
971870;Female;25;Europe;United Kingdom;Moray
971878;Female;31;Europe;United Kingdom;Highland
971940;Male;49;Europe;United Kingdom;Exeter
972062;Female;26;Europe;United Kingdom;Somerset
972212;Male;81;Europe;United Kingdom;Perth and Kinross
972627;Female;24;Europe;United Kingdom;Perth and Kinross
972852;Female;63;Europe;United Kingdom;Argyllshire
972947;Male;34;Europe;United Kingdom;Crawley
973200;Female;42;Europe;United Kingdom;Comhairle nan Eilean Siar
973337;Male;63;Europe;United Kingdom;Shropshire
973370;Female;32;Europe;United Kingdom;Peterborough
973411;Male;88;Europe;United Kingdom;Argyllshire
973459;Male;46;Europe;United Kingdom;Highland
974345;Male;56;Europe;United Kingdom;Horsham
974581;Female;68;Europe;United Kingdom;South Lakeland
974784;Male;53;Europe;United Kingdom;Highland
975128;Male;58;Europe;United Kingdom;South Oxfordshire
975361;Male;38;Europe;United Kingdom;Ashfield
975403;Male;78;Europe;United Kingdom;Aberdeen
975465;Male;81;Europe;United Kingdom;Derbyshire Dales
975468;Male;57;Europe;United Kingdom;Carmarthenshire
975472;Male;75;Europe;United Kingdom;Redbridge
975548;Male;36;Europe;United Kingdom;Fife
975597;Female;26;Europe;United Kingdom;Pembrokeshire
975739;Male;30;Europe;United Kingdom;Sheffield
975773;Female;75;Europe;United Kingdom;Shropshire
976098;Female;64;Europe;United Kingdom;Cheshire West and Chester
976172;Female;34;Europe;United Kingdom;Exeter
976240;Female;49;Europe;United Kingdom;Tewkesbury
976299;Male;70;Europe;United Kingdom;Derbyshire Dales
976556;Female;72;Europe;United Kingdom;Newcastle
976964;Female;64;Europe;United Kingdom;Tewkesbury
977173;Male;30;Europe;United Kingdom;Cornwall
977379;Male;26;Europe;United Kingdom;Staffordshire
977967;Female;70;Europe;United Kingdom;Shropshire
977989;Female;87;Europe;United Kingdom;Isle of Wight
978236;Female;45;Europe;United Kingdom;County Durham
978496;Female;57;Europe;United Kingdom;Harlow
978532;Male;42;Europe;United Kingdom;East Hampshire
978570;Female;26;Europe;United Kingdom;Highland
978738;Female;47;Europe;United Kingdom;Wiltshire
978847;Female;40;Europe;United Kingdom;Highland
979053;Male;67;Europe;United Kingdom;Carlisle
979160;Female;49;Europe;United Kingdom;Cheshire West and Chester
979318;Male;88;Europe;United Kingdom;Newport
979403;Female;44;Europe;United Kingdom;Tewkesbury
979524;Female;23;Europe;United Kingdom;Aberdeenshire
979530;Male;33;Europe;United Kingdom;Sheffield
979954;Male;24;Europe;United Kingdom;Norfolk
980041;Female;27;Europe;United Kingdom;Bassetlaw
980080;Female;85;Europe;United Kingdom;West Berkshire
980164;Female;38;Europe;United Kingdom;North Hertfordshire
980266;Female;25;Europe;United Kingdom;Gloucester
980312;Male;66;Europe;United Kingdom;Shetland
980388;Female;63;Europe;United Kingdom;Central Bedfordshire
980577;Female;24;Europe;United Kingdom;Staffordshire
980673;Male;61;Europe;United Kingdom;County Durham
980750;Female;41;Europe;United Kingdom;Scottish Borders
980790;Male;36;Europe;United Kingdom;Caerphilly
981031;Female;60;Europe;United Kingdom;Newport
981306;Male;70;Europe;United Kingdom;Kennet
981407;Female;52;Europe;United Kingdom;Shetland
981735;Male;44;Europe;United Kingdom;Teignbridge
982052;Female;41;Europe;United Kingdom;Cornwall
982430;Male;80;Europe;United Kingdom;Aylesbury Vale
982498;Male;33;Europe;United Kingdom;North Warwickshire
982645;Male;65;Europe;United Kingdom;Teignbridge
982850;Female;80;Europe;United Kingdom;Mendip
982914;Male;62;Europe;United Kingdom;Shropshire
982941;Female;47;Europe;United Kingdom;Brentwood
983092;Female;27;Europe;United Kingdom;Shetland
983137;Male;42;Europe;United Kingdom;South Oxfordshire
983144;Female;64;Europe;United Kingdom;Cheshire East
983266;Male;70;Europe;United Kingdom;Tameside
983422;Male;81;Europe;United Kingdom;Chelmsford
983539;Male;74;Europe;United Kingdom;Central Bedfordshire
983558;Female;45;Europe;United Kingdom;Brighton and Hove
983643;Male;81;Europe;United Kingdom;Rossendale
983816;Female;45;Europe;United Kingdom;Swale
984040;Male;65;Europe;United Kingdom;Northumberland
984471;Female;31;Europe;United Kingdom;Highland
985049;Male;24;Europe;United Kingdom;Kirkcudbrightshire
985150;Male;54;Europe;United Kingdom;Cornwall
985184;Male;89;Europe;United Kingdom;Bedford
985427;Male;23;Europe;United Kingdom;Birmingham
985951;Male;50;Europe;United Kingdom;Stirling
986042;Female;73;Europe;United Kingdom;Leicester
986188;Female;58;Europe;United Kingdom;Argyllshire
986467;Male;50;Europe;United Kingdom;Sutton
986569;Female;31;Europe;United Kingdom;Wolverhampton
986572;Male;53;Europe;United Kingdom;Waverley
986809;Male;82;Europe;United Kingdom;North Ayrshire
987075;Male;44;Europe;United Kingdom;Shropshire
987101;Female;62;Europe;United Kingdom;South Ayrshire
987208;Male;59;Europe;United Kingdom;Gwynedd
987484;Female;56;Europe;United Kingdom;Argyllshire
987677;Male;24;Europe;United Kingdom;North Yorkshire
987795;Male;54;Europe;United Kingdom;Newport
987997;Female;50;Europe;United Kingdom;Northumberland
988098;Female;89;Europe;United Kingdom;Horsham
988194;Male;27;Europe;United Kingdom;Rushcliffe
988286;Male;44;Europe;United Kingdom;East Riding of Yorkshire
988477;Male;27;Europe;United Kingdom;Huntingdonshire
988613;Male;40;Europe;United Kingdom;Cheshire West and Chester
988697;Male;26;Europe;United Kingdom;Shetland
988841;Female;42;Europe;United Kingdom;Mid Devon
989573;Male;67;Europe;United Kingdom;Highland
989669;Female;52;Europe;United Kingdom;St Albans
989682;Male;42;Europe;United Kingdom;Huntingdonshire
989781;Male;40;Europe;United Kingdom;Gwynedd
990084;Male;66;Europe;United Kingdom;Bracknell Forest
990399;Male;24;Europe;United Kingdom;Swansea
990554;Male;63;Europe;United Kingdom;North Yorkshire
990858;Male;59;Europe;United Kingdom;Bath and North East Somerset
991227;Male;38;Europe;United Kingdom;Shropshire
991685;Male;63;Europe;United Kingdom;Hereford
991911;Male;47;Europe;United Kingdom;Copeland
991935;Female;78;Europe;United Kingdom;Dudley
991951;Male;31;Europe;United Kingdom;Wiltshire
991965;Male;48;Europe;United Kingdom;Birmingham
991991;Male;39;Europe;United Kingdom;Wakefield
992150;Female;73;Europe;United Kingdom;Northumberland
992253;Male;37;Europe;United Kingdom;Moray
992604;Male;40;Europe;United Kingdom;Staffordshire
992788;Female;52;Europe;United Kingdom;East Hertfordshire
992981;Male;42;Europe;United Kingdom;Cornwall
993077;Female;67;Europe;United Kingdom;Argyllshire
993480;Female;58;Europe;United Kingdom;Eden
993746;Female;41;Europe;United Kingdom;County Durham
993981;Male;25;Europe;United Kingdom;Argyllshire
994139;Female;37;Europe;United Kingdom;Erewash
995164;Female;62;Europe;United Kingdom;Norfolk
995272;Female;59;Europe;United Kingdom;Comhairle nan Eilean Siar
995286;Male;35;Europe;United Kingdom;Allerdale
995332;Female;84;Europe;United Kingdom;Lancaster
995897;Male;31;Europe;United Kingdom;Scottish Borders
996031;Female;75;Europe;United Kingdom;Wiltshire
996047;Male;31;Europe;United Kingdom;Cornwall
996494;Female;41;Europe;United Kingdom;Guildford
996818;Female;80;Europe;United Kingdom;South Somerset
996932;Female;71;Europe;United Kingdom;Cambridge
997166;Female;39;Europe;United Kingdom;South Kesteven
997175;Male;73;Europe;United Kingdom;Isle of Wight
997457;Male;42;Europe;United Kingdom;Ceredigion
997483;Male;82;Europe;United Kingdom;Woking
997601;Male;33;Europe;United Kingdom;Moray
997675;Female;89;Europe;United Kingdom;Melton
997846;Female;87;Europe;United Kingdom;South Holland
997896;Female;36;Europe;United Kingdom;Calderdale
997898;Female;65;Europe;United Kingdom;St Edmundsbury
997963;Female;33;Europe;United Kingdom;Horsham
998374;Female;34;Europe;United Kingdom;Daventry
998882;Male;79;Europe;United Kingdom;Rhondda Cynon Taf
998957;Male;60;Europe;United Kingdom;East Lothian
998966;Male;85;Europe;United Kingdom;Powys
999176;Male;50;Europe;United Kingdom;Aberdeenshire
999198;Female;62;Europe;United Kingdom;Pembrokeshire
999254;Male;68;Europe;United Kingdom;West Norfolk
999292;Female;52;Europe;United Kingdom;Somerset
999342;Female;54;Europe;United Kingdom;Liverpool
999350;Female;62;Europe;United Kingdom;Anglesey
999485;Male;33;Europe;United Kingdom;Vale of White Horse
999589;Male;74;Europe;United Kingdom;Cheshire West and Chester
999613;Male;32;Europe;United Kingdom;East Riding of Yorkshire
999701;Female;86;Europe;United Kingdom;Calderdale
999709;Male;28;Europe;United Kingdom;Norfolk
1000050;Female;45;Europe;United Kingdom;South Lakeland
1000168;Male;55;Europe;United Kingdom;New Forest
1000242;Female;25;Europe;United Kingdom;Newark and Sherwood
1000489;Female;41;Europe;United Kingdom;York
1000548;Female;65;Europe;United Kingdom;Rutland
1000632;Female;51;Europe;United Kingdom;Isle of Man
1000924;Male;30;Europe;United Kingdom;West Dorset
1001199;Female;37;Europe;United Kingdom;Chelmsford
1001228;Female;39;Europe;United Kingdom;Shropshire
1001493;Male;79;Europe;United Kingdom;Carmarthenshire
1001523;Female;46;Europe;United Kingdom;Falkirk
1001525;Female;67;Europe;United Kingdom;Norfolk
1001626;Male;40;Europe;United Kingdom;Powys
1001649;Female;86;Europe;United Kingdom;Ashford
1001716;Male;35;Europe;United Kingdom;North Yorkshire
1001932;Female;50;Europe;United Kingdom;North Hertfordshire
1002098;Male;89;Europe;United Kingdom;Angus
1002199;Female;26;Europe;United Kingdom;York
1002331;Female;40;Europe;United Kingdom;South Lanarkshire
1002456;Male;82;Europe;United Kingdom;Vale of Glamorgan
1002540;Male;59;Europe;United Kingdom;Lancaster
1002741;Female;83;Europe;United Kingdom;East Ayrshire
1002747;Male;82;Europe;United Kingdom;Dudley
1002790;Female;81;Europe;United Kingdom;Norfolk
1002933;Female;85;Europe;United Kingdom;Norfolk
1003048;Male;57;Europe;United Kingdom;Ceredigion
1003056;Male;28;Europe;United Kingdom;Highland
1003107;Male;55;Europe;United Kingdom;Shropshire
1003320;Female;76;Europe;United Kingdom;Enfield
1003586;Male;89;Europe;United Kingdom;Bradford
1003599;Male;26;Europe;United Kingdom;Hampshire
1003708;Female;32;Europe;United Kingdom;Melton
1003723;Male;59;Europe;United Kingdom;Suffolk Coastal
1003748;Female;45;Europe;United Kingdom;West Dorset
1003788;Male;38;Europe;United Kingdom;South Buckinghamshire
1003952;Female;27;Europe;United Kingdom;Ripon
1003979;Male;40;Europe;United Kingdom;Denbighshire
1004261;Male;61;Europe;United Kingdom;Powys
1004286;Female;57;Europe;United Kingdom;Argyllshire
1004567;Female;69;Europe;United Kingdom;East Riding of Yorkshire
1005095;Female;31;Europe;United Kingdom;Highland
1005343;Male;59;Europe;United Kingdom;Bedford
1005516;Male;85;Europe;United Kingdom;East Ayrshire
1005556;Male;51;Europe;United Kingdom;Staffordshire
1005880;Male;40;Europe;United Kingdom;Northumberland
1006036;Female;39;Europe;United Kingdom;Norfolk
1006080;Female;47;Europe;United Kingdom;Carmarthenshire
1006149;Female;44;Europe;United Kingdom;Merthyr Tydfil
1006350;Male;37;Europe;United Kingdom;Norfolk
1006445;Female;27;Europe;United Kingdom;South Ayrshire
1006971;Female;31;Europe;United Kingdom;Norfolk
1007026;Male;68;Europe;United Kingdom;South Hams
1007043;Female;66;Europe;United Kingdom;West Lothian
1007218;Male;58;Europe;United Kingdom;Comhairle nan Eilean Siar
1007733;Female;48;Europe;United Kingdom;Shropshire
1007753;Female;74;Europe;United Kingdom;Isle of Wight
1008370;Female;43;Europe;United Kingdom;East Lindsey
1008873;Female;30;Europe;United Kingdom;Carlisle
1008885;Male;75;Europe;United Kingdom;Hereford
1009398;Female;88;Europe;United Kingdom;Swansea
1009587;Male;62;Europe;United Kingdom;Dumfriesshire
1009701;Female;33;Europe;United Kingdom;Cornwall
1009854;Female;77;Europe;United Kingdom;Scottish Borders
1010025;Female;86;Europe;United Kingdom;Gloucester
1010049;Male;44;Europe;United Kingdom;Shropshire
1010094;Male;66;Europe;United Kingdom;East Hertfordshire
1010181;Female;70;Europe;United Kingdom;Perth and Kinross
1010245;Female;63;Europe;United Kingdom;Hambleton
1010453;Female;81;Europe;United Kingdom;Somerset
1010612;Female;71;Europe;United Kingdom;Newport
1010693;Male;45;Europe;United Kingdom;Highland
1011043;Male;28;Europe;United Kingdom;West Dunbartonshire
1011065;Female;29;Europe;United Kingdom;Doncaster
1011206;Male;24;Europe;United Kingdom;Exeter
1011273;Female;46;Europe;United Kingdom;Leicester
1011274;Male;34;Europe;United Kingdom;East Riding of Yorkshire
1011435;Male;59;Europe;United Kingdom;Dudley
1011540;Male;26;Europe;United Kingdom;Highland
1011560;Male;83;Europe;United Kingdom;Braintree
1011663;Female;46;Europe;United Kingdom;Comhairle nan Eilean Siar
1011925;Male;82;Europe;United Kingdom;Tower Hamlets
1012052;Male;27;Europe;United Kingdom;Argyllshire
1012121;Female;67;Europe;United Kingdom;Powys
1012250;Female;55;Europe;United Kingdom;New Forest
1012373;Female;58;Europe;United Kingdom;Perth and Kinross
